customer_sk,customer_id,first_name,last_name,email,residential_location,customer_segment
89254,CUST_89254,Diana,Robinson,diana.robinson@gmail.com,Minneapolis,First-time Buyer
89255,CUST_89255,Joshua,Glover,joshua.glover@yahoo.com,Arlington,First-time Buyer
89256,CUST_89256,Christine,Bass,christine.bass@gmail.com,Chicago,Premium Shopper
89257,CUST_89257,Samantha,Rose,samantha.rose@gmail.com,Las Vegas,Loyal Customer
89258,CUST_89258,Lisa,Jones,lisa.jones@yahoo.com,San Francisco,Churn Risk
89259,CUST_89259,Julie,Dean,julie.dean@gmail.com,Tampa,Occasional Shopper
89260,CUST_89260,Susan,Stevenson,susan.stevenson@gmail.com,Virginia Beach,First-time Buyer
89261,CUST_89261,Lindsay,Fowler,lindsay.fowler@gmail.com,Phoenix,Loyal Customer
89262,CUST_89262,Lori,Shaw,lori.shaw@gmail.com,Atlanta,Loyal Customer
89263,CUST_89263,Wendy,Reid,wendy.reid@yahoo.com,Louisville,Loyal Customer
89264,CUST_89264,Jeffrey,Kennedy,jeffrey.kennedy@yahoo.com,Oklahoma City,Premium Shopper
89265,CUST_89265,Michaela,Townsend,michaela.townsend@outlook.com,Jacksonville,High Value
89266,CUST_89266,Charles,Spence,charles.spence@gmail.com,Jacksonville,First-time Buyer
89267,CUST_89267,Katie,Aguilar,katie.aguilar@yahoo.com,Jacksonville,Premium Shopper
89268,CUST_89268,Travis,Mitchell,travis.mitchell@yahoo.com,Seattle,Budget Shopper
89269,CUST_89269,Stephanie,Bennett,stephanie.bennett@outlook.com,El Paso,Deal Seeker
89270,CUST_89270,Dana,Bell,dana.bell@yahoo.com,Oakland,Occasional Shopper
89271,CUST_89271,Cheyenne,Brown,cheyenne.brown@gmail.com,Albuquerque,First-time Buyer
89272,CUST_89272,Joshua,Fisher,joshua.fisher@yahoo.com,Detroit,Premium Shopper
89273,CUST_89273,Kenneth,Perez,kenneth.perez@yahoo.com,Portland,Occasional Shopper
89274,CUST_89274,Rose,White,rose.white@outlook.com,Louisville,Budget Shopper
89275,CUST_89275,Michael,Winters,michael.winters@gmail.com,Long Beach,Budget Shopper
89276,CUST_89276,Lisa,Morris,lisa.morris@gmail.com,San Antonio,Deal Seeker
89277,CUST_89277,Kelsey,Smith,kelsey.smith@yahoo.com,Albuquerque,Occasional Shopper
89278,CUST_89278,Ian,Scott,ian.scott@outlook.com,Philadelphia,Budget Shopper
89279,CUST_89279,John,Phillips,john.phillips@gmail.com,Sacramento,First-time Buyer
89280,CUST_89280,Joseph,Allen,joseph.allen@gmail.com,Colorado Springs,In-Store Regular
89281,CUST_89281,Helen,Scott,helen.scott@yahoo.com,El Paso,Churn Risk
89282,CUST_89282,Cynthia,Hamilton,cynthia.hamilton@yahoo.com,Phoenix,First-time Buyer
89283,CUST_89283,Adam,Fritz,adam.fritz@gmail.com,Long Beach,Churn Risk
89284,CUST_89284,Eric,Carney,eric.carney@yahoo.com,Seattle,Churn Risk
89285,CUST_89285,Nicole,Kelley,nicole.kelley@outlook.com,Colorado Springs,Loyal Customer
89286,CUST_89286,Jose,Sanchez,jose.sanchez@gmail.com,Phoenix,Churn Risk
89287,CUST_89287,Emily,Wheeler,emily.wheeler@outlook.com,Seattle,Loyal Customer
89288,CUST_89288,Mary,Morgan,mary.morgan@outlook.com,Detroit,Online Shopper
89289,CUST_89289,Paul,Miller,paul.miller@gmail.com,El Paso,First-time Buyer
89290,CUST_89290,Cheyenne,Brewer,cheyenne.brewer@yahoo.com,Phoenix,Online Shopper
89291,CUST_89291,Jonathan,Martin,jonathan.martin@yahoo.com,Albuquerque,Online Shopper
89292,CUST_89292,Janice,Serrano,janice.serrano@outlook.com,Atlanta,Deal Seeker
89293,CUST_89293,Amber,Suarez,amber.suarez@outlook.com,Oakland,Online Shopper
89294,CUST_89294,Brittany,Carrillo,brittany.carrillo@yahoo.com,Seattle,Premium Shopper
89295,CUST_89295,Jeffrey,Lane,jeffrey.lane@gmail.com,Charlotte,In-Store Regular
89296,CUST_89296,Timothy,Duran,timothy.duran@yahoo.com,Fort Worth,Budget Shopper
89297,CUST_89297,James,Willis,james.willis@outlook.com,Fort Worth,In-Store Regular
89298,CUST_89298,Shelly,Diaz,shelly.diaz@outlook.com,Charlotte,First-time Buyer
89299,CUST_89299,Joseph,Ruiz,joseph.ruiz@gmail.com,San Jose,Loyal Customer
89300,CUST_89300,William,Fry,william.fry@outlook.com,New York,High Value
89301,CUST_89301,Stephanie,Steele,stephanie.steele@gmail.com,Fresno,Online Shopper
89302,CUST_89302,Victoria,Logan,victoria.logan@yahoo.com,San Jose,Premium Shopper
89303,CUST_89303,Jennifer,Thomas,jennifer.thomas@outlook.com,Washington,Online Shopper
89304,CUST_89304,Zachary,Smith,zachary.smith@outlook.com,San Francisco,Budget Shopper
89305,CUST_89305,Jennifer,Jones,jennifer.jones@outlook.com,Long Beach,Premium Shopper
89306,CUST_89306,David,Mack,david.mack@outlook.com,Portland,Deal Seeker
89307,CUST_89307,Sarah,Hunt,sarah.hunt@outlook.com,Colorado Springs,Loyal Customer
89308,CUST_89308,Shannon,Harris,shannon.harris@yahoo.com,Colorado Springs,Budget Shopper
89309,CUST_89309,Sean,Mccoy,sean.mccoy@gmail.com,San Antonio,Deal Seeker
89310,CUST_89310,Dennis,Lee,dennis.lee@outlook.com,Boston,Budget Shopper
89311,CUST_89311,David,Lewis,david.lewis@gmail.com,New York,Loyal Customer
89312,CUST_89312,Cassandra,Walker,cassandra.walker@yahoo.com,Raleigh,Churn Risk
89313,CUST_89313,Brandon,Friedman,brandon.friedman@outlook.com,Washington,Deal Seeker
89314,CUST_89314,Laura,Rivers,laura.rivers@gmail.com,Las Vegas,First-time Buyer
89315,CUST_89315,Steven,Stafford,steven.stafford@gmail.com,Jacksonville,Online Shopper
89316,CUST_89316,Jerry,Hoffman,jerry.hoffman@outlook.com,San Jose,Budget Shopper
89317,CUST_89317,Richard,Bates,richard.bates@gmail.com,Fort Worth,Loyal Customer
89318,CUST_89318,James,Moore,james.moore@outlook.com,Arlington,Churn Risk
89319,CUST_89319,Perry,Reed,perry.reed@outlook.com,Minneapolis,Premium Shopper
89320,CUST_89320,Corey,West,corey.west@outlook.com,Arlington,In-Store Regular
89321,CUST_89321,Daniel,Lewis,daniel.lewis@gmail.com,Omaha,Deal Seeker
89322,CUST_89322,Melanie,Daniel,melanie.daniel@gmail.com,Louisville,Occasional Shopper
89323,CUST_89323,Savannah,Parker,savannah.parker@gmail.com,New Orleans,Loyal Customer
89324,CUST_89324,Lynn,Bird,lynn.bird@outlook.com,Houston,Online Shopper
89325,CUST_89325,Lorraine,Wilcox,lorraine.wilcox@gmail.com,Virginia Beach,First-time Buyer
89326,CUST_89326,Wayne,Wilson,wayne.wilson@outlook.com,Kansas City,First-time Buyer
89327,CUST_89327,Mia,Young,mia.young@yahoo.com,Los Angeles,High Value
89328,CUST_89328,Robert,Weiss,robert.weiss@yahoo.com,Portland,First-time Buyer
89329,CUST_89329,Katrina,Rowe,katrina.rowe@yahoo.com,Fort Worth,In-Store Regular
89330,CUST_89330,Chris,Johnson,chris.johnson@gmail.com,Indianapolis,High Value
89331,CUST_89331,Stephanie,Cortez,stephanie.cortez@gmail.com,Louisville,Churn Risk
89332,CUST_89332,Tammy,House,tammy.house@yahoo.com,Detroit,Premium Shopper
89333,CUST_89333,Derrick,Alvarez,derrick.alvarez@gmail.com,Chicago,Premium Shopper
89334,CUST_89334,Elizabeth,Castillo,elizabeth.castillo@outlook.com,Chicago,Loyal Customer
89335,CUST_89335,Regina,Robinson,regina.robinson@gmail.com,Colorado Springs,Loyal Customer
89336,CUST_89336,Timothy,Dean,timothy.dean@yahoo.com,Arlington,First-time Buyer
89337,CUST_89337,Bryan,Allen,bryan.allen@outlook.com,Kansas City,Premium Shopper
89338,CUST_89338,Adam,Herring,adam.herring@gmail.com,Milwaukee,Budget Shopper
89339,CUST_89339,Heather,Williams,heather.williams@outlook.com,Dallas,First-time Buyer
89340,CUST_89340,Courtney,Alexander,courtney.alexander@gmail.com,San Diego,In-Store Regular
89341,CUST_89341,Jocelyn,Mason,jocelyn.mason@yahoo.com,Kansas City,Loyal Customer
89342,CUST_89342,Joel,Bell,joel.bell@gmail.com,Seattle,Online Shopper
89343,CUST_89343,Jessica,Chen,jessica.chen@yahoo.com,Virginia Beach,High Value
89344,CUST_89344,Heidi,Bailey,heidi.bailey@gmail.com,Colorado Springs,Occasional Shopper
89345,CUST_89345,Kathy,Lutz,kathy.lutz@gmail.com,Houston,Deal Seeker
89346,CUST_89346,Erica,White,erica.white@gmail.com,Indianapolis,High Value
89347,CUST_89347,Gabriel,Carrillo,gabriel.carrillo@gmail.com,Tulsa,Deal Seeker
89348,CUST_89348,Rebecca,Beasley,rebecca.beasley@gmail.com,Kansas City,Budget Shopper
89349,CUST_89349,Karen,Dodson,karen.dodson@gmail.com,Virginia Beach,Online Shopper
89350,CUST_89350,Alison,Smith,alison.smith@yahoo.com,Chicago,First-time Buyer
89351,CUST_89351,John,Johnson,john.johnson@gmail.com,New York,Deal Seeker
89352,CUST_89352,Tom,Howard,tom.howard@yahoo.com,Oklahoma City,Online Shopper
89353,CUST_89353,Cole,Cook,cole.cook@outlook.com,Baltimore,Online Shopper
89354,CUST_89354,Sarah,Thompson,sarah.thompson@gmail.com,Raleigh,High Value
89355,CUST_89355,David,Patel,david.patel@gmail.com,Long Beach,First-time Buyer
89356,CUST_89356,Jennifer,English,jennifer.english@gmail.com,Columbus,Loyal Customer
89357,CUST_89357,Jennifer,Sparks,jennifer.sparks@outlook.com,Oklahoma City,In-Store Regular
89358,CUST_89358,Angela,Olsen,angela.olsen@gmail.com,Raleigh,Budget Shopper
89359,CUST_89359,Michelle,Hopkins,michelle.hopkins@outlook.com,New Orleans,First-time Buyer
89360,CUST_89360,Sarah,Vega,sarah.vega@yahoo.com,Baltimore,Premium Shopper
89361,CUST_89361,Patricia,Graham,patricia.graham@gmail.com,Las Vegas,In-Store Regular
89362,CUST_89362,Julia,Harris,julia.harris@yahoo.com,Tucson,Budget Shopper
89363,CUST_89363,Jacqueline,Villanueva,jacqueline.villanueva@outlook.com,New Orleans,Budget Shopper
89364,CUST_89364,Jennifer,Perry,jennifer.perry@outlook.com,Atlanta,Premium Shopper
89365,CUST_89365,Katrina,Glover,katrina.glover@yahoo.com,Seattle,Deal Seeker
89366,CUST_89366,Ryan,Leach,ryan.leach@yahoo.com,Dallas,Budget Shopper
89367,CUST_89367,David,Hartman,david.hartman@gmail.com,Albuquerque,In-Store Regular
89368,CUST_89368,Krystal,Arnold,krystal.arnold@gmail.com,Milwaukee,Loyal Customer
89369,CUST_89369,Jacqueline,Barnes,jacqueline.barnes@yahoo.com,Indianapolis,Occasional Shopper
89370,CUST_89370,Andrea,Jordan,andrea.jordan@gmail.com,Omaha,Online Shopper
89371,CUST_89371,Stephen,Owen,stephen.owen@outlook.com,Houston,Premium Shopper
89372,CUST_89372,Shannon,Bryant,shannon.bryant@yahoo.com,Mesa,Churn Risk
89373,CUST_89373,William,Murphy,william.murphy@gmail.com,New York,Premium Shopper
89374,CUST_89374,Margaret,Wolfe,margaret.wolfe@outlook.com,Minneapolis,Deal Seeker
89375,CUST_89375,Tracy,Miller,tracy.miller@outlook.com,San Diego,Premium Shopper
89376,CUST_89376,Charles,Warren,charles.warren@gmail.com,Long Beach,Budget Shopper
89377,CUST_89377,Bryan,Novak,bryan.novak@yahoo.com,Colorado Springs,Online Shopper
89378,CUST_89378,Sherry,Ortega,sherry.ortega@yahoo.com,Tulsa,Deal Seeker
89379,CUST_89379,Kenneth,Garcia,kenneth.garcia@gmail.com,Seattle,Occasional Shopper
89380,CUST_89380,Alex,Dixon,alex.dixon@yahoo.com,Memphis,Churn Risk
89381,CUST_89381,Denise,David,denise.david@gmail.com,Las Vegas,First-time Buyer
89382,CUST_89382,Patricia,Rodriguez,patricia.rodriguez@gmail.com,Louisville,Occasional Shopper
89383,CUST_89383,Cynthia,Schmidt,cynthia.schmidt@outlook.com,San Antonio,In-Store Regular
89384,CUST_89384,Bruce,Schmidt,bruce.schmidt@outlook.com,Boston,Online Shopper
89385,CUST_89385,Brendan,Griffin,brendan.griffin@gmail.com,Denver,Occasional Shopper
89386,CUST_89386,Denise,Fisher,denise.fisher@outlook.com,Oakland,First-time Buyer
89387,CUST_89387,Amy,Rodriguez,amy.rodriguez@gmail.com,Nashville,Deal Seeker
89388,CUST_89388,Brianna,Gibson,brianna.gibson@gmail.com,Philadelphia,First-time Buyer
89389,CUST_89389,Debbie,Lawrence,debbie.lawrence@outlook.com,San Jose,In-Store Regular
89390,CUST_89390,Steven,Shea,steven.shea@yahoo.com,Fort Worth,Online Shopper
89391,CUST_89391,Yolanda,Smith,yolanda.smith@outlook.com,Chicago,Occasional Shopper
89392,CUST_89392,Karl,Smith,karl.smith@gmail.com,Denver,Deal Seeker
89393,CUST_89393,Matthew,Baker,matthew.baker@yahoo.com,Tampa,Deal Seeker
89394,CUST_89394,Heather,Gibbs,heather.gibbs@gmail.com,Washington,Churn Risk
89395,CUST_89395,Maria,Reed,maria.reed@yahoo.com,Kansas City,Loyal Customer
89396,CUST_89396,Aaron,Newman,aaron.newman@outlook.com,Seattle,Occasional Shopper
89397,CUST_89397,Michael,Johnson,michael.johnson@gmail.com,Miami,In-Store Regular
89398,CUST_89398,Michele,Moore,michele.moore@gmail.com,Arlington,Loyal Customer
89399,CUST_89399,Steven,Logan,steven.logan@gmail.com,Houston,Deal Seeker
89400,CUST_89400,Shannon,Brock,shannon.brock@gmail.com,San Diego,Churn Risk
89401,CUST_89401,Ernest,Jackson,ernest.jackson@yahoo.com,Oklahoma City,Deal Seeker
89402,CUST_89402,Tammy,Smith,tammy.smith@outlook.com,Milwaukee,Occasional Shopper
89403,CUST_89403,Peggy,Bennett,peggy.bennett@yahoo.com,Fresno,Premium Shopper
89404,CUST_89404,Joshua,Clay,joshua.clay@outlook.com,New York,Deal Seeker
89405,CUST_89405,John,Hernandez,john.hernandez@outlook.com,Charlotte,First-time Buyer
89406,CUST_89406,Robert,Thompson,robert.thompson@yahoo.com,Milwaukee,Occasional Shopper
89407,CUST_89407,Lisa,Miller,lisa.miller@yahoo.com,Charlotte,Deal Seeker
89408,CUST_89408,Kathy,Becker,kathy.becker@outlook.com,Detroit,Premium Shopper
89409,CUST_89409,Kelly,Le,kelly.le@gmail.com,Omaha,Churn Risk
89410,CUST_89410,Tara,Evans,tara.evans@yahoo.com,Tampa,First-time Buyer
89411,CUST_89411,John,Salas,john.salas@outlook.com,New Orleans,Premium Shopper
89412,CUST_89412,Sara,Walker,sara.walker@outlook.com,Colorado Springs,Occasional Shopper
89413,CUST_89413,Michael,Martinez,michael.martinez@yahoo.com,Colorado Springs,High Value
89414,CUST_89414,Tammy,Meza,tammy.meza@yahoo.com,Miami,Deal Seeker
89415,CUST_89415,Aimee,Smith,aimee.smith@outlook.com,Kansas City,Budget Shopper
89416,CUST_89416,Thomas,Mckee,thomas.mckee@gmail.com,Memphis,Budget Shopper
89417,CUST_89417,Drew,Wang,drew.wang@gmail.com,Jacksonville,Premium Shopper
89418,CUST_89418,Luis,Wood,luis.wood@yahoo.com,Albuquerque,High Value
89419,CUST_89419,Sydney,Lopez,sydney.lopez@gmail.com,Memphis,In-Store Regular
89420,CUST_89420,Patricia,Buck,patricia.buck@yahoo.com,Long Beach,Deal Seeker
89421,CUST_89421,Cole,Gonzalez,cole.gonzalez@outlook.com,Minneapolis,High Value
89422,CUST_89422,Kayla,Lee,kayla.lee@outlook.com,Los Angeles,Deal Seeker
89423,CUST_89423,Stephanie,Shaw,stephanie.shaw@outlook.com,San Diego,Churn Risk
89424,CUST_89424,Kurt,Hunter,kurt.hunter@yahoo.com,Memphis,Deal Seeker
89425,CUST_89425,Allison,Barber,allison.barber@yahoo.com,Boston,Loyal Customer
89426,CUST_89426,Alexander,Powell,alexander.powell@gmail.com,Indianapolis,Deal Seeker
89427,CUST_89427,Joseph,Herrera,joseph.herrera@outlook.com,El Paso,High Value
89428,CUST_89428,Michael,Larsen,michael.larsen@gmail.com,Fresno,Online Shopper
89429,CUST_89429,Brittney,Jordan,brittney.jordan@outlook.com,Tulsa,First-time Buyer
89430,CUST_89430,Rachel,Fuller,rachel.fuller@yahoo.com,Nashville,Online Shopper
89431,CUST_89431,Lisa,Pierce,lisa.pierce@outlook.com,Portland,High Value
89432,CUST_89432,Donna,White,donna.white@yahoo.com,Fort Worth,Occasional Shopper
89433,CUST_89433,Casey,Berg,casey.berg@gmail.com,Milwaukee,Occasional Shopper
89434,CUST_89434,Kevin,Johnson,kevin.johnson@outlook.com,San Jose,In-Store Regular
89435,CUST_89435,Erika,Church,erika.church@outlook.com,Austin,Loyal Customer
89436,CUST_89436,Michael,Diaz,michael.diaz@yahoo.com,Jacksonville,Churn Risk
89437,CUST_89437,Kevin,Russell,kevin.russell@outlook.com,Charlotte,High Value
89438,CUST_89438,James,Mcdaniel,james.mcdaniel@gmail.com,New Orleans,First-time Buyer
89439,CUST_89439,Brandon,Cooper,brandon.cooper@yahoo.com,Los Angeles,Premium Shopper
89440,CUST_89440,Jennifer,Campbell,jennifer.campbell@gmail.com,New York,Deal Seeker
89441,CUST_89441,Ashley,Day,ashley.day@gmail.com,Charlotte,Deal Seeker
89442,CUST_89442,Emily,Riley,emily.riley@outlook.com,Tucson,Budget Shopper
89443,CUST_89443,Thomas,Mckinney,thomas.mckinney@yahoo.com,New York,Occasional Shopper
89444,CUST_89444,Megan,Thomas,megan.thomas@gmail.com,Omaha,Churn Risk
89445,CUST_89445,Angela,Ali,angela.ali@yahoo.com,Oklahoma City,First-time Buyer
89446,CUST_89446,Amy,Cortez,amy.cortez@gmail.com,San Francisco,Occasional Shopper
89447,CUST_89447,Allison,Brown,allison.brown@outlook.com,Fresno,In-Store Regular
89448,CUST_89448,Tanya,Cook,tanya.cook@yahoo.com,Charlotte,Occasional Shopper
89449,CUST_89449,Scott,Salinas,scott.salinas@gmail.com,Jacksonville,In-Store Regular
89450,CUST_89450,Monica,Nguyen,monica.nguyen@gmail.com,Albuquerque,Loyal Customer
89451,CUST_89451,Terrance,Hunter,terrance.hunter@yahoo.com,Seattle,Deal Seeker
89452,CUST_89452,Tracy,Washington,tracy.washington@outlook.com,San Antonio,Budget Shopper
89453,CUST_89453,Joseph,Nelson,joseph.nelson@yahoo.com,San Antonio,First-time Buyer
89454,CUST_89454,Adam,Gill,adam.gill@gmail.com,Washington,First-time Buyer
89455,CUST_89455,Hannah,Davis,hannah.davis@outlook.com,Sacramento,First-time Buyer
89456,CUST_89456,Kimberly,Smith,kimberly.smith@gmail.com,Philadelphia,Online Shopper
89457,CUST_89457,James,Brooks,james.brooks@outlook.com,Dallas,Online Shopper
89458,CUST_89458,Kristina,Peterson,kristina.peterson@yahoo.com,Tampa,Loyal Customer
89459,CUST_89459,Lauren,Jones,lauren.jones@outlook.com,El Paso,Deal Seeker
89460,CUST_89460,Casey,Smith,casey.smith@gmail.com,Milwaukee,Budget Shopper
89461,CUST_89461,Daniel,Robertson,daniel.robertson@yahoo.com,Charlotte,Churn Risk
89462,CUST_89462,Amanda,Williams,amanda.williams@yahoo.com,Milwaukee,Premium Shopper
89463,CUST_89463,Brittney,Wagner,brittney.wagner@gmail.com,San Jose,In-Store Regular
89464,CUST_89464,Kenneth,Smith,kenneth.smith@yahoo.com,New Orleans,Budget Shopper
89465,CUST_89465,Kaylee,Rivera,kaylee.rivera@outlook.com,Phoenix,Budget Shopper
89466,CUST_89466,Brian,Burnett,brian.burnett@yahoo.com,Charlotte,Deal Seeker
89467,CUST_89467,Jennifer,Daniel,jennifer.daniel@yahoo.com,Portland,Loyal Customer
89468,CUST_89468,Alexis,Davis,alexis.davis@yahoo.com,Phoenix,First-time Buyer
89469,CUST_89469,Ricky,Hill,ricky.hill@yahoo.com,San Antonio,First-time Buyer
89470,CUST_89470,James,Prince,james.prince@outlook.com,San Diego,Churn Risk
89471,CUST_89471,James,Parks,james.parks@outlook.com,Tampa,Premium Shopper
89472,CUST_89472,David,Carney,david.carney@gmail.com,Oakland,First-time Buyer
89473,CUST_89473,Brian,Williams,brian.williams@gmail.com,Austin,Churn Risk
89474,CUST_89474,Danielle,Clark,danielle.clark@outlook.com,New Orleans,Loyal Customer
89475,CUST_89475,Steven,Taylor,steven.taylor@outlook.com,Phoenix,First-time Buyer
89476,CUST_89476,Angel,Brown,angel.brown@outlook.com,Albuquerque,Churn Risk
89477,CUST_89477,Rhonda,Silva,rhonda.silva@gmail.com,El Paso,In-Store Regular
89478,CUST_89478,Alexis,Figueroa,alexis.figueroa@gmail.com,Indianapolis,Budget Shopper
89479,CUST_89479,James,Jones,james.jones@outlook.com,Nashville,Deal Seeker
89480,CUST_89480,Kristen,Lucas,kristen.lucas@outlook.com,Las Vegas,Budget Shopper
89481,CUST_89481,Victoria,Jordan,victoria.jordan@gmail.com,Detroit,Premium Shopper
89482,CUST_89482,Anthony,Perez,anthony.perez@outlook.com,Detroit,Budget Shopper
89483,CUST_89483,Taylor,Snyder,taylor.snyder@yahoo.com,Denver,Premium Shopper
89484,CUST_89484,Mia,Johns,mia.johns@gmail.com,Chicago,Online Shopper
89485,CUST_89485,Christopher,Patel,christopher.patel@outlook.com,Chicago,In-Store Regular
89486,CUST_89486,Kenneth,Hall,kenneth.hall@gmail.com,Denver,Loyal Customer
89487,CUST_89487,Jorge,Galloway,jorge.galloway@gmail.com,Oklahoma City,Occasional Shopper
89488,CUST_89488,Rebecca,Simmons,rebecca.simmons@yahoo.com,Charlotte,Churn Risk
89489,CUST_89489,Jonathan,Saunders,jonathan.saunders@outlook.com,Tampa,Deal Seeker
89490,CUST_89490,Paul,Olson,paul.olson@outlook.com,Seattle,Premium Shopper
89491,CUST_89491,Leslie,Watson,leslie.watson@yahoo.com,Albuquerque,In-Store Regular
89492,CUST_89492,Angela,Sanders,angela.sanders@gmail.com,Los Angeles,Churn Risk
89493,CUST_89493,Michelle,White,michelle.white@yahoo.com,Detroit,Churn Risk
89494,CUST_89494,Michelle,Reynolds,michelle.reynolds@gmail.com,San Francisco,First-time Buyer
89495,CUST_89495,Dustin,Prince,dustin.prince@yahoo.com,New York,First-time Buyer
89496,CUST_89496,Amber,Garcia,amber.garcia@yahoo.com,Fort Worth,Churn Risk
89497,CUST_89497,Stephen,Warren,stephen.warren@outlook.com,Seattle,In-Store Regular
89498,CUST_89498,Brooke,Brady,brooke.brady@yahoo.com,Tucson,Deal Seeker
89499,CUST_89499,Alyssa,Daniels,alyssa.daniels@outlook.com,Arlington,Occasional Shopper
89500,CUST_89500,Matthew,Roberts,matthew.roberts@outlook.com,Milwaukee,High Value
89501,CUST_89501,Joe,Green,joe.green@gmail.com,El Paso,Occasional Shopper
89502,CUST_89502,Jessica,Robertson,jessica.robertson@gmail.com,Dallas,Deal Seeker
89503,CUST_89503,Maria,Martinez,maria.martinez@yahoo.com,Austin,In-Store Regular
89504,CUST_89504,Dustin,Cowan,dustin.cowan@outlook.com,Milwaukee,High Value
89505,CUST_89505,Eric,Christian,eric.christian@gmail.com,Columbus,Occasional Shopper
89506,CUST_89506,Nathan,Jackson,nathan.jackson@gmail.com,Tampa,Budget Shopper
89507,CUST_89507,Brandi,Morgan,brandi.morgan@outlook.com,Baltimore,Churn Risk
89508,CUST_89508,Robert,Martinez,robert.martinez@outlook.com,Baltimore,Budget Shopper
89509,CUST_89509,Alexander,Singleton,alexander.singleton@yahoo.com,Tucson,Budget Shopper
89510,CUST_89510,Nicole,Callahan,nicole.callahan@gmail.com,Los Angeles,Churn Risk
89511,CUST_89511,Jason,Hawkins,jason.hawkins@outlook.com,San Francisco,Online Shopper
